sku,attribute_set_code,product_type,additional_attributes
ev-tech-lynx-legging,Migration_Default,configurable,"gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,technology=evercool,offline_product=No,filter_color=Black,exclude_tag=Yes"
841212104137,Migration_Default,simple,"color=Black1,is_recurring=No,size=S,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,technology=evercool,offline_product=No,custom_layout_update_file=No update"
841212104144,Migration_Default,simple,"color=Black1,is_recurring=No,size=M,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,technology=evercool,offline_product=No,custom_layout_update_file=No update"
841212104151,Migration_Default,simple,"color=Black1,is_recurring=No,size=L,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,technology=evercool,offline_product=No,custom_layout_update_file=No update"
ev-tech-lynx-racerback-bra,Migration_Default,configurable,"is_recurring=Yes,gift_wrapping_available=No,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,technology=evercool,offline_product=No,filter_color=Black,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=Yes"
841212103383,Migration_Default,simple,"color=Black1,is_recurring=No,gift_wrapping_available=No,size=S,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,technology=evercool,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No"
841212103390,Migration_Default,simple,"color=Black1,is_recurring=No,gift_wrapping_available=No,size=M,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,technology=evercool,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No"
841212103406,Migration_Default,simple,"color=Black1,is_recurring=No,gift_wrapping_available=No,size=L,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,technology=evercool,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No"
ev-tech-nude-midi-bra,Migration_Default,configurable,"is_recurring=Yes,gift_wrapping_available=No,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,technology=evercool,offline_product=No,filter_color=Natural,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=Yes"
841212111869,Migration_Default,simple,"color=Natural,is_recurring=No,size=S,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,technology=evercool,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No"
841212111876,Migration_Default,simple,"color=Natural,is_recurring=No,size=M,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,technology=evercool,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No"
841212111883,Migration_Default,simple,"color=Natural,is_recurring=No,size=L,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,technology=evercool,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No"
ev-tech-midnight-ink-short,Migration_Default,configurable,"is_recurring=Yes,gift_wrapping_available=No,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,technology=evercool,offline_product=No,filter_color=Black,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=Yes"
841212114815,Migration_Default,simple,"color=Black1,is_recurring=No,size=XS,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,technology=evercool,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No"
841212114822,Migration_Default,simple,"color=Black1,is_recurring=No,size=S,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,technology=evercool,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No"
841212114839,Migration_Default,simple,"color=Black1,is_recurring=No,size=M,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,technology=evercool,offline_product=No,custom_layout_update_file=No update"
841212114846,Migration_Default,simple,"color=Black1,is_recurring=No,size=L,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,technology=evercool,offline_product=No,custom_layout_update_file=No update"
essential-racerback-tank,Migration_Default,configurable,"is_recurring=Yes,gift_wrapping_available=No,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Shirts,technology=everdri,offline_product=No,filter_color=Black|Blush|Hot Pink|Neon Yellow,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=Yes"
841212111487,Migration_Default,simple,"color=Yellow essential racerback tank,is_recurring=No,gift_wrapping_available=No,size=S,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Shirts,technology=everdri,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No"
841212111494,Migration_Default,simple,"color=Yellow essential racerback tank,is_recurring=No,gift_wrapping_available=No,size=M,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Shirts,technology=everdri,offline_product=No,limited_edition=No,exclude_tag=No,custom_layout_update_file=No update"
841212111500,Migration_Default,simple,"color=Yellow essential racerback tank,is_recurring=No,gift_wrapping_available=No,size=L,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Shirts,technology=everdri,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No"
841212111395,Migration_Default,simple,"color=Blush essential racerback tank,is_recurring=No,gift_wrapping_available=No,size=S,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Shirts,technology=everdri,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No"
841212111401,Migration_Default,simple,"color=Blush essential racerback tank,is_recurring=No,gift_wrapping_available=No,size=M,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Shirts,technology=everdri,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No"
841212111418,Migration_Default,simple,"color=Blush essential racerback tank,is_recurring=No,gift_wrapping_available=No,size=L,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Shirts,technology=everdri,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No"
841212111364,Migration_Default,simple,"color=Black essential racerback tank,is_recurring=No,gift_wrapping_available=No,size=S,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Shirts,technology=everdri,offline_product=No,exclude_tag=No,custom_layout_update_file=No update"
841212111371,Migration_Default,simple,"color=Black essential racerback tank,is_recurring=No,gift_wrapping_available=No,size=M,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Shirts,technology=everdri,offline_product=No,exclude_tag=No,custom_layout_update_file=No update"
841212111388,Migration_Default,simple,"color=Black essential racerback tank,is_recurring=No,gift_wrapping_available=No,size=L,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Shirts,technology=everdri,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No"
841212111456,Migration_Default,simple,"color=Pink essential racerback tank,is_recurring=No,gift_wrapping_available=No,size=S,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Shirts,technology=everdri,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No"
841212111463,Migration_Default,simple,"color=Pink essential racerback tank,is_recurring=No,gift_wrapping_available=No,size=M,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Shirts,technology=everdri,offline_product=No,limited_edition=No,exclude_tag=No,custom_layout_update_file=No update"
841212111470,Migration_Default,simple,"color=Pink essential racerback tank,is_recurring=No,gift_wrapping_available=No,size=L,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Shirts,technology=everdri,offline_product=No,limited_edition=No,exclude_tag=No,custom_layout_update_file=No update"
ev-tech-aeroflow-tank,Migration_Default,configurable,"is_recurring=Yes,gift_wrapping_available=No,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Shirts,technology=everdri,offline_product=No,filter_color=Black|Violet Blue,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=Yes"
ev-tech-2-in-1-tank,Migration_Default,configurable,"is_recurring=Yes,gift_wrapping_available=No,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Shirts,technology=everdri,offline_product=No,filter_color=Black/Neon Yellow|Charcoal/Black,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=Yes"
841212107978,Migration_Default,simple,"color=Charcoal ev tech 2 in 1 tank,is_recurring=No,size=S,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Shirts,technology=everdri,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No"
841212107985,Migration_Default,simple,"color=Charcoal ev tech 2 in 1 tank,is_recurring=No,gift_wrapping_available=No,size=M,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Shirts,technology=everdri,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No"
841212107992,Migration_Default,simple,"color=Charcoal ev tech 2 in 1 tank,is_recurring=No,gift_wrapping_available=No,size=L,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Shirts,technology=everdri,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No"
841212107947,Migration_Default,simple,"color=Black ev tech 2 in 1 tank,is_recurring=No,size=S,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Shirts,technology=everdri,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No"
841212107954,Migration_Default,simple,"color=Black ev tech 2 in 1 tank,is_recurring=No,gift_wrapping_available=No,size=M,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Shirts,technology=everdri,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No"
841212107961,Migration_Default,simple,"color=Black ev tech 2 in 1 tank,is_recurring=No,size=L,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Shirts,technology=everdri,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No"
